season,team_abb,player_code,games_with_box,games_played,games_dnp,minutes_total,minutes_avg
2024,WSH,WSH24_P151,3,1,2,7,7
2024,WSH,WSH24_P152,2,1,1,7,7
2024,WSH,WSH24_P153,3,1,2,7,7
2024,WSH,WSH24_P154,1,1,0,6,6
2024,WSH,WSH24_P155,1,1,0,6,6
2024,WSH,WSH24_P156,4,1,3,5,5
2024,WSH,WSH24_P157,1,1,0,4,4
2024,WSH,WSH24_P158,3,1,2,4,4
2024,WSH,WSH24_P159,1,1,0,4,4
2024,WSH,WSH24_P160,2,1,1,2,2
2024,WSH,WSH24_P161,1,1,0,2,2
2024,WSH,WSH24_P162,1,1,0,1,1
2024,WSH,WSH24_P163,1,0,1,0,NA
2024,WSH,WSH24_P164,2,0,2,0,NA
2024,WSH,WSH24_P165,1,0,1,0,NA
2024,WSH,WSH24_P166,1,0,1,0,NA
2024,WSH,WSH24_P167,2,0,2,0,NA
2024,WSH,WSH24_P168,1,0,1,0,NA
2025,WSH,WSH25_P01,46,46,0,1455,31.630434782608695
2025,WSH,WSH25_P02,46,46,0,1223,26.58695652173913
2025,WSH,WSH25_P03,46,45,1,1178,26.177777777777777
2025,WSH,WSH25_P04,45,45,0,1049,23.31111111111111
2025,WSH,WSH25_P05,46,45,1,692,15.377777777777778
2025,WSH,WSH25_P06,46,43,3,545,12.674418604651162
2025,WSH,WSH25_P07,45,42,3,556,13.238095238095237
2025,WSH,WSH25_P08,43,38,5,874,23
2025,WSH,WSH25_P09,30,28,2,843,30.107142857142858
2025,WSH,WSH25_P10,31,23,8,311,13.521739130434783
2025,WSH,WSH25_P11,18,17,1,370,21.764705882352942
2025,WSH,WSH25_P12,25,11,14,75,6.818181818181818
2025,WSH,WSH25_P13,12,9,3,47,5.222222222222222
2025,WSH,WSH25_P14,5,5,0,155,31
2025,WSH,WSH25_P15,5,5,0,153,30.6
2025,WSH,WSH25_P16,5,5,0,150,30
2025,WSH,WSH25_P17,5,5,0,143,28.6
2025,WSH,WSH25_P18,5,5,0,122,24.4
2025,WSH,WSH25_P19,5,5,0,119,23.8
2025,WSH,WSH25_P20,5,5,0,110,22
2025,WSH,WSH25_P21,5,5,0,106,21.2
2025,WSH,WSH25_P22,5,5,0,97,19.4
2025,WSH,WSH25_P23,5,5,0,75,15
2025,WSH,WSH25_P24,5,5,0,66,13.2
2025,WSH,WSH25_P25,5,5,0,64,12.8
2025,WSH,WSH25_P26,5,5,0,62,12.4
2025,WSH,WSH25_P27,4,4,0,137,34.25
2025,WSH,WSH25_P28,4,4,0,137,34.25
2025,WSH,WSH25_P29,4,4,0,129,32.25
2025,WSH,WSH25_P30,4,4,0,128,32
2025,WSH,WSH25_P31,4,4,0,126,31.5
2025,WSH,WSH25_P32,4,4,0,124,31
2025,WSH,WSH25_P33,4,4,0,123,30.75
2025,WSH,WSH25_P34,4,4,0,122,30.5
2025,WSH,WSH25_P35,4,4,0,117,29.25
2025,WSH,WSH25_P36,4,4,0,116,29
2025,WSH,WSH25_P37,4,4,0,114,28.5
2025,WSH,WSH25_P38,4,4,0,112,28
2025,WSH,WSH25_P39,4,4,0,111,27.75
2025,WSH,WSH25_P40,4,4,0,111,27.75
2025,WSH,WSH25_P41,4,4,0,109,27.25
2025,WSH,WSH25_P42,4,4,0,103,25.75
2025,WSH,WSH25_P43,4,4,0,98,24.5
2025,WSH,WSH25_P44,4,4,0,93,23.25
2025,WSH,WSH25_P45,4,4,0,91,22.75
2025,WSH,WSH25_P46,4,4,0,90,22.5
2025,WSH,WSH25_P47,4,4,0,87,21.75
2025,WSH,WSH25_P48,4,4,0,86,21.5
2025,WSH,WSH25_P49,4,4,0,85,21.25
2025,WSH,WSH25_P50,15,4,11,85,21.25
2025,WSH,WSH25_P51,5,4,1,83,20.75
2025,WSH,WSH25_P52,4,4,0,82,20.5
2025,WSH,WSH25_P53,4,4,0,74,18.5
2025,WSH,WSH25_P54,4,4,0,67,16.75
2025,WSH,WSH25_P55,4,4,0,67,16.75
2025,WSH,WSH25_P56,4,4,0,66,16.5
2025,WSH,WSH25_P57,4,4,0,65,16.25
2025,WSH,WSH25_P58,4,4,0,64,16
2025,WSH,WSH25_P59,4,4,0,64,16
2025,WSH,WSH25_P60,4,4,0,63,15.75
2025,WSH,WSH25_P61,4,4,0,56,14
2025,WSH,WSH25_P62,5,4,1,54,13.5
2025,WSH,WSH25_P63,4,4,0,48,12
2025,WSH,WSH25_P64,4,4,0,46,11.5
2025,WSH,WSH25_P65,4,4,0,44,11
2025,WSH,WSH25_P66,5,4,1,38,9.5
2025,WSH,WSH25_P67,3,3,0,107,35.666666666666664
2025,WSH,WSH25_P68,4,3,1,103,34.333333333333336
2025,WSH,WSH25_P69,4,3,1,103,34.333333333333336
2025,WSH,WSH25_P70,3,3,0,100,33.333333333333336
2025,WSH,WSH25_P71,3,3,0,97,32.333333333333336
2025,WSH,WSH25_P72,3,3,0,94,31.333333333333332
2025,WSH,WSH25_P73,4,3,1,94,31.333333333333332
2025,WSH,WSH25_P74,3,3,0,93,31
2025,WSH,WSH25_P75,4,3,1,93,31
2025,WSH,WSH25_P76,3,3,0,90,30
2025,WSH,WSH25_P77,3,3,0,89,29.666666666666668
2025,WSH,WSH25_P78,3,3,0,87,29
2025,WSH,WSH25_P79,3,3,0,87,29
2025,WSH,WSH25_P80,3,3,0,85,28.333333333333332
2025,WSH,WSH25_P81,3,3,0,84,28
2025,WSH,WSH25_P82,4,3,1,82,27.333333333333332
2025,WSH,WSH25_P83,5,3,2,82,27.333333333333332
2025,WSH,WSH25_P84,3,3,0,82,27.333333333333332
2025,WSH,WSH25_P85,3,3,0,78,26
2025,WSH,WSH25_P86,3,3,0,77,25.666666666666668
2025,WSH,WSH25_P87,3,3,0,76,25.333333333333332
2025,WSH,WSH25_P88,4,3,1,76,25.333333333333332
2025,WSH,WSH25_P89,3,3,0,74,24.666666666666668
2025,WSH,WSH25_P90,4,3,1,72,24
2025,WSH,WSH25_P91,3,3,0,72,24
2025,WSH,WSH25_P92,3,3,0,72,24
2025,WSH,WSH25_P93,3,3,0,71,23.666666666666668
2025,WSH,WSH25_P94,3,3,0,65,21.666666666666668
2025,WSH,WSH25_P95,4,3,1,65,21.666666666666668
2025,WSH,WSH25_P96,5,3,2,62,20.666666666666668
2025,WSH,WSH25_P97,3,3,0,54,18
2025,WSH,WSH25_P98,4,3,1,54,18
2025,WSH,WSH25_P99,4,3,1,52,17.333333333333332
2025,WSH,WSH25_P100,3,3,0,51,17
2025,WSH,WSH25_P101,3,3,0,51,17
2025,WSH,WSH25_P102,3,3,0,47,15.666666666666666
2025,WSH,WSH25_P103,3,3,0,45,15
2025,WSH,WSH25_P104,3,3,0,37,12.333333333333334
2025,WSH,WSH25_P105,4,3,1,31,10.333333333333334
2025,WSH,WSH25_P106,4,3,1,30,10
2025,WSH,WSH25_P107,3,3,0,27,9
2025,WSH,WSH25_P108,5,3,2,27,9
2025,WSH,WSH25_P109,5,3,2,24,8
2025,WSH,WSH25_P110,3,3,0,21,7
2025,WSH,WSH25_P111,4,3,1,16,5.333333333333333
2025,WSH,WSH25_P112,2,2,0,73,36.5
2025,WSH,WSH25_P113,2,2,0,72,36
2025,WSH,WSH25_P114,3,2,1,58,29
2025,WSH,WSH25_P115,2,2,0,50,25
2025,WSH,WSH25_P116,2,2,0,48,24
2025,WSH,WSH25_P117,3,2,1,38,19
2025,WSH,WSH25_P118,3,2,1,37,18.5
2025,WSH,WSH25_P119,2,2,0,36,18
2025,WSH,WSH25_P120,2,2,0,36,18
2025,WSH,WSH25_P121,4,2,2,34,17
2025,WSH,WSH25_P122,4,2,2,31,15.5
2025,WSH,WSH25_P123,3,2,1,31,15.5
2025,WSH,WSH25_P124,3,2,1,29,14.5
2025,WSH,WSH25_P125,3,2,1,27,13.5
2025,WSH,WSH25_P126,2,2,0,27,13.5
2025,WSH,WSH25_P127,3,2,1,26,13
2025,WSH,WSH25_P128,4,2,2,24,12
2025,WSH,WSH25_P129,2,2,0,22,11
2025,WSH,WSH25_P130,4,2,2,20,10
2025,WSH,WSH25_P131,2,2,0,18,9
2025,WSH,WSH25_P132,5,2,3,17,8.5
2025,WSH,WSH25_P133,3,2,1,12,6
2025,WSH,WSH25_P134,3,2,1,10,5
2025,WSH,WSH25_P135,2,1,1,35,35
2025,WSH,WSH25_P136,3,1,2,31,31
2025,WSH,WSH25_P137,2,1,1,29,29
2025,WSH,WSH25_P138,2,1,1,27,27
2025,WSH,WSH25_P139,3,1,2,27,27
2025,WSH,WSH25_P140,1,1,0,26,26
2025,WSH,WSH25_P141,2,1,1,24,24
2025,WSH,WSH25_P142,1,1,0,20,20
2025,WSH,WSH25_P143,1,1,0,19,19
2025,WSH,WSH25_P144,2,1,1,19,19
2025,WSH,WSH25_P145,3,1,2,17,17
2025,WSH,WSH25_P146,1,1,0,17,17
2025,WSH,WSH25_P147,3,1,2,13,13
2025,WSH,WSH25_P148,1,1,0,11,11
2025,WSH,WSH25_P149,1,1,0,9,9
2025,WSH,WSH25_P150,2,1,1,8,8
2025,WSH,WSH25_P151,1,1,0,8,8
2025,WSH,WSH25_P152,1,1,0,6,6
2025,WSH,WSH25_P153,1,1,0,6,6
2025,WSH,WSH25_P154,2,1,1,6,6
2025,WSH,WSH25_P155,1,1,0,6,6
2025,WSH,WSH25_P156,1,1,0,6,6
2025,WSH,WSH25_P157,1,1,0,5,5
2025,WSH,WSH25_P158,2,1,1,4,4
2025,WSH,WSH25_P159,3,1,2,3,3
2025,WSH,WSH25_P160,4,1,3,3,3
2025,WSH,WSH25_P161,3,1,2,3,3
2025,WSH,WSH25_P162,4,1,3,2,2
2025,WSH,WSH25_P163,4,1,3,2,2
2025,WSH,WSH25_P164,2,1,1,2,2
2025,WSH,WSH25_P165,2,1,1,2,2
2025,WSH,WSH25_P166,1,1,0,2,2
2025,WSH,WSH25_P167,1,1,0,1,1
2025,WSH,WSH25_P168,1,0,1,0,NA
2025,WSH,WSH25_P169,1,0,1,0,NA
2025,WSH,WSH25_P170,1,0,1,0,NA
2025,WSH,WSH25_P171,1,0,1,0,NA
2025,WSH,WSH25_P172,3,0,3,0,NA
2025,WSH,WSH25_P173,1,0,1,0,NA
2025,WSH,WSH25_P174,2,0,2,0,NA
2025,WSH,WSH25_P175,2,0,2,0,NA
2025,WSH,WSH25_P176,5,0,5,0,NA
2025,WSH,WSH25_P177,3,0,3,0,NA
2025,WSH,WSH25_P178,4,0,4,0,NA
2025,WSH,WSH25_P179,1,0,1,0,NA
2025,WSH,WSH25_P180,1,0,1,0,NA
2025,WSH,WSH25_P181,37,0,37,0,NA
2025,WSH,WSH25_P182,1,0,1,0,NA
2025,WSH,WSH25_P183,1,0,1,0,NA
2025,WSH,WSH25_P184,2,0,2,0,NA
2025,WSH,WSH25_P185,4,0,4,0,NA
